1079945951,-4229296747893271901,372424049,-1882693744
1079945951,-4229296747893271900,145476045,-1788904402
1079945951,-4229296747893271899,59822641,68773268
1079945951,-4229296747893271898,324503863,-1882693744
1079945951,-4229296747893271897,1203651120,-1968404331
1079945951,-4229296747893271896,1407634974,81851559
1079945951,-4229296747893271895,1063100999,-1788904402
1079945951,-4229296747893271894,-1968216984,-1478918051
1079945951,-4229296747893271893,2104804929,-1968404331
1079945951,-4229296747893271892,-570541512,-1788904402
1079945951,-4229296747893271891,-1869763836,-2073623413
1079945951,-4229296747893271890,41574024,-1968404331
1079945951,-4229296747893271889,-899462455,-1968404331
1079945951,-4229296747893271888,1923733624,-1882693744
1079945951,-4229296747893271887,130720623,-1882693744
1079945951,-4229296747893271886,205118054,-1968404331
1079945951,-4229296747893271885,-2109725399,-1788904402
1079945951,-4229296747893271884,654137157,68773268
1079945951,-4229296747893271883,930864876,-1788904402
1079945951,-4229296747893271882,2013330347,-2073623413
1079945951,-4229296747893271881,348856919,68773268
1079945951,-4229296747893271880,1596073824,81851559
1079945951,-4229296747893271879,-74945564,-1788904402
1079945951,-4229296747893271878,1616037008,-1788904402
1079945951,-4229296747893271877,548619527,81851559
1079945951,-4229296747893271876,1395288945,-1968404331
1079945951,-4229296747893271875,137914930,-2073623413
1079945951,-4229296747893271874,-1241210185,-1882693744
1079945951,-4229296747893271873,362827230,-1478918051
1079945951,-4229296747893271872,-568186120,81851559
1079945951,-4229296747893271871,130118570,-1968404331
1079945951,-4229296747893271870,-1219144547,81851559
1079945951,-4229296747893271869,-120235245,68773268
1079945951,-4229296747893271868,-1124416727,-1478918051
1079945951,-4229296747893271867,-2104009482,81851559
1079945951,-4229296747893271866,-1391792825,68773268
1079945951,-4229296747893271865,-2073813327,81851559
1079945951,-4229296747893271864,-1720045249,681169496
1079945951,-4229296747893271863,-1368431450,-1788904402
1079945951,-4229296747893271862,75011794,68773268
1079945951,-4229296747893271861,-2081401929,-1788904402
1079945951,-4229296747893271860,-1948606663,681169496
1079945951,-4229296747893271859,955028834,-1788904402
1079945951,-4229296747893271858,-1779597056,68773268
1079945951,-4229296747893271857,578696347,-2073623413
1079945951,-4229296747893271856,-2072768984,681169496
1079945951,-4229296747893271855,-2052335886,81851559
1079945951,-4229296747893271854,-727017650,-1788904402
1079945951,-4229296747893271853,-287380716,-1788904402
1079945951,-4229296747893271852,-2052071099,-1968404331
1079945951,-4229296747893271851,-1388703641,75090360
1079945951,-4229296747893271850,812464646,75090360
1079945951,-4229296747893271849,-1638058713,81851559
1079945951,-4229296747893271848,1109390463,-1882693744
1079945951,-4229296747893271847,24244846,-1788904402
1079945951,-4229296747893271846,-1788164906,-1968404331
1079945951,-4229296747893271845,-1856266148,81851559
1079945951,-4229296747893271844,1868686812,-1882693744
1079945951,-4229296747893271843,-1652005556,75090360
1079945951,-4229296747893271842,-774813371,75090360
1079945951,-4229296747893271841,-1822717889,75090360
1079945951,-4229296747893271840,-610928097,81851559
1079945951,-4229296747893271839,4544715,75090360
1079945951,-4229296747893271838,841971884,-1788904402
1079945951,-4229296747893271837,-1613164655,75090360
1079945951,-4229296747893271836,399222015,81851559
1079945951,-4229296747893271835,-1426241474,-1882693744
1079945951,-4229296747893271834,-64140223,-2073623413
1079945951,-4229296747893271833,-2007425178,681169496
1079945951,-4229296747893271832,416186705,-1788904402
1079945951,-4229296747893271831,2000005942,-1478918051
1079945951,-4229296747893271830,-1800850130,-1882693744
1079945951,-4229296747893271829,1085446257,-1788904402
1079945951,-4229296747893271828,-616813378,-2073623413
1079945951,-4229296747893271827,65876546,-1968404331
1079945951,-4229296747893271826,1202420817,-1478918051
1079945951,-4229296747893271825,-820259947,75090360
1079945951,-4229296747893271824,72508391,681169496
1079945951,-4229296747893271823,-372662588,-1968404331
1079945951,-4229296747893271822,130897693,-1882693744
1079945951,-4229296747893271821,-1780012785,75090360
1079945951,-4229296747893271820,1996110239,-1788904402
1079945951,-4229296747893271819,469737191,81851559
1079945951,-4229296747893271818,-868255671,-2073623413
1079945951,-4229296747893271817,1630812679,81851559
1079945951,-4229296747893271816,1968125018,-1882693744
1079945951,-4229296747893271815,-2081081851,-1788904402
1079945951,-4229296747893271814,501721091,81851559
1079945951,-4229296747893271813,-2081172684,75090360
1079945951,-4229296747893271812,-1143760242,-1788904402
1079945951,-4229296747893271811,-1984835841,-1968404331
1079945951,-4229296747893271810,2040259210,-1788904402
1079945951,-4229296747893271809,158971220,681169496
1079945951,-4229296747893271808,362690468,-1882693744
1079945951,-4229296747893271807,1690456392,-1882693744
1079945951,-4229296747893271806,1906326295,681169496
1079945951,-4229296747893271805,-2078926393,75090360
1079945951,-4229296747893271804,-696833456,81851559
1079945951,-4229296747893271803,301235696,-1788904402
1079945951,-4229296747893271802,-1549584195,-1882693744
1079945951,-4229296747893271801,1577704701,-1478918051
1079945951,-4229296747893271800,1415670982,81851559
1079945951,-4229296747893271799,963646316,81851559
1079945951,-4229296747893271798,2019860527,-1882693744
1079945951,-4229296747893271797,-1845304975,75090360
1079945951,-4229296747893271796,-853869563,681169496
1079945951,-4229296747893271795,-1714516229,-1882693744
1079945951,-4229296747893271794,-754045784,-1882693744
1079945951,-4229296747893271793,-75485137,502022982
1079945951,-4229296747893271792,81085746,-1788904402
1079945951,-4229296747893271791,-1764882808,-1478918051
1079945951,-4229296747893271790,-753703711,81851559
1079945951,-4229296747893271789,-1944885520,-1478918051
1079945951,-4229296747893271788,-1623198430,502022982
1079945951,-4229296747893271787,24863507,-1968404331
1079945951,-4229296747893271786,-1276580615,-2073623413
1079945951,-4229296747893271785,-1552531380,81851559
1079945951,-4229296747893271784,1128109141,502022982
1079945951,-4229296747893271783,-791493759,81851559
1079945951,-4229296747893271782,150011036,-1478918051
1079945951,-4229296747893271781,1636446023,-2073623413
1079945951,-4229296747893271780,-79811011,502022982
1079945951,-4229296747893271779,1020989528,75090360
1079945951,-4229296747893271778,-235061711,-1968404331
1079945951,-4229296747893271777,-2147397009,-1788904402
1079945951,-4229296747893271776,403763609,-1968404331
