-4229296747893271901,910703514
-4229296747893271901,1674067374
-4229296747893271900,354051939
-4229296747893271900,354051939
-4229296747893271899,58710774
-4229296747893271899,58710774
-4229296747893271899,346771110
-4229296747893271898,346771110
-4229296747893271898,58710774
-4229296747893271898,354051939
-4229296747893271897,58710774
-4229296747893271897,354051939
-4229296747893271897,910703514
-4229296747893271896,1674067374
-4229296747893271896,354051939
-4229296747893271895,910703514
-4229296747893271895,910703514
-4229296747893271895,354051939
-4229296747893271894,1674067374
-4229296747893271894,1674067374
-4229296747893271893,910703514
-4229296747893271892,910703514
-4229296747893271892,910703514
-4229296747893271891,354051939
-4229296747893271891,58710774
-4229296747893271891,58710774
-4229296747893271890,1674067374
-4229296747893271889,354051939
-4229296747893271889,1674067374
-4229296747893271889,1674067374
-4229296747893271888,346771110
-4229296747893271888,346771110
-4229296747893271888,58710774
-4229296747893271887,346771110
-4229296747893271886,354051939
-4229296747893271886,58710774
-4229296747893271885,346771110
-4229296747893271884,58710774
-4229296747893271884,354051939
-4229296747893271884,354051939
-4229296747893271884,346771110
-4229296747893271883,910703514
-4229296747893271883,58710774
-4229296747893271883,354051939
-4229296747893271882,58710774
-4229296747893271882,346771110
-4229296747893271882,910703514
-4229296747893271882,354051939
-4229296747893271881,354051939
-4229296747893271881,58710774
-4229296747893271881,346771110
-4229296747893271880,354051939
-4229296747893271880,354051939
-4229296747893271879,58710774
-4229296747893271879,58710774
-4229296747893271878,1674067374
-4229296747893271878,354051939
-4229296747893271877,1674067374
-4229296747893271876,354051939
-4229296747893271876,346771110
-4229296747893271875,910703514
-4229296747893271874,58710774
-4229296747893271874,354051939
-4229296747893271873,910703514
-4229296747893271873,354051939
-4229296747893271872,910703514
-4229296747893271872,58710774
-4229296747893271871,58710774
-4229296747893271871,58710774
-4229296747893271871,910703514
-4229296747893271870,910703514
-4229296747893271869,58710774
-4229296747893271869,346771110
-4229296747893271869,354051939
-4229296747893271868,354051939
-4229296747893271868,1674067374
-4229296747893271868,346771110
-4229296747893271867,58710774
-4229296747893271867,354051939
-4229296747893271866,910703514
-4229296747893271866,346771110
-4229296747893271866,354051939
-4229296747893271865,910703514
-4229296747893271865,910703514
-4229296747893271865,1674067374
-4229296747893271864,910703514
-4229296747893271863,354051939
-4229296747893271862,1674067374
-4229296747893271862,354051939
-4229296747893271862,910703514
-4229296747893271861,1674067374
-4229296747893271861,354051939
-4229296747893271860,1674067374
-4229296747893271860,58710774
-4229296747893271859,354051939
-4229296747893271858,346771110
-4229296747893271857,910703514
-4229296747893271856,346771110
-4229296747893271855,354051939
-4229296747893271855,346771110
-4229296747893271854,354051939
-4229296747893271854,354051939
-4229296747893271853,354051939
-4229296747893271853,910703514
-4229296747893271853,58710774
-4229296747893271852,346771110
-4229296747893271852,910703514
-4229296747893271851,1674067374
-4229296747893271851,1674067374
-4229296747893271850,910703514
-4229296747893271849,354051939
-4229296747893271849,58710774
-4229296747893271848,1674067374
-4229296747893271848,58710774
-4229296747893271847,910703514
-4229296747893271847,58710774
-4229296747893271846,1674067374
-4229296747893271846,1674067374
-4229296747893271846,910703514
-4229296747893271845,910703514
-4229296747893271844,910703514
-4229296747893271843,58710774
-4229296747893271843,910703514
-4229296747893271843,58710774
-4229296747893271842,346771110
-4229296747893271842,58710774
-4229296747893271842,354051939
-4229296747893271842,346771110
-4229296747893271841,1674067374
-4229296747893271841,346771110
-4229296747893271840,910703514
-4229296747893271839,346771110
-4229296747893271839,58710774
-4229296747893271839,346771110
-4229296747893271838,1674067374
-4229296747893271838,58710774
-4229296747893271838,1674067374
-4229296747893271838,346771110
-4229296747893271837,58710774
-4229296747893271836,58710774
-4229296747893271836,58710774
-4229296747893271836,346771110
-4229296747893271835,58710774
-4229296747893271835,910703514
-4229296747893271834,346771110
-4229296747893271833,346771110
-4229296747893271833,1674067374
-4229296747893271832,910703514
-4229296747893271832,354051939
-4229296747893271832,1674067374
-4229296747893271831,910703514
-4229296747893271831,910703514
-4229296747893271831,354051939
-4229296747893271830,1674067374
-4229296747893271830,58710774
-4229296747893271829,1674067374
-4229296747893271829,58710774
-4229296747893271828,1674067374
-4229296747893271828,910703514
-4229296747893271827,346771110
-4229296747893271826,910703514
-4229296747893271826,354051939
-4229296747893271825,1674067374
-4229296747893271824,58710774
-4229296747893271824,1674067374
-4229296747893271823,1674067374
-4229296747893271822,1674067374
-4229296747893271822,354051939
-4229296747893271821,346771110
-4229296747893271821,346771110
-4229296747893271821,1674067374
-4229296747893271820,1674067374
-4229296747893271820,1674067374
-4229296747893271819,910703514
-4229296747893271819,346771110
-4229296747893271818,346771110
-4229296747893271818,1674067374
-4229296747893271817,354051939
-4229296747893271817,354051939
-4229296747893271816,1674067374
-4229296747893271816,1674067374
-4229296747893271816,910703514
-4229296747893271816,346771110
-4229296747893271815,910703514
-4229296747893271815,58710774
-4229296747893271815,58710774
-4229296747893271814,58710774
-4229296747893271814,910703514
-4229296747893271814,58710774
-4229296747893271813,346771110
-4229296747893271813,910703514
-4229296747893271812,1674067374
-4229296747893271812,1674067374
-4229296747893271812,58710774
-4229296747893271812,354051939
-4229296747893271811,1674067374
-4229296747893271811,354051939
-4229296747893271810,346771110
-4229296747893271810,354051939
-4229296747893271810,354051939
-4229296747893271809,354051939
-4229296747893271808,354051939
-4229296747893271808,346771110
-4229296747893271807,910703514
-4229296747893271807,1674067374
-4229296747893271806,1674067374
-4229296747893271806,346771110
-4229296747893271806,354051939
-4229296747893271806,910703514
-4229296747893271805,1674067374
-4229296747893271805,354051939
-4229296747893271805,1674067374
-4229296747893271804,354051939
-4229296747893271804,354051939
-4229296747893271804,910703514
-4229296747893271803,1674067374
-4229296747893271803,1674067374
-4229296747893271802,910703514
-4229296747893271802,1674067374
-4229296747893271802,354051939
-4229296747893271801,346771110
-4229296747893271801,346771110
-4229296747893271801,910703514
-4229296747893271800,1674067374
-4229296747893271800,58710774
-4229296747893271799,58710774
