1079945951,-4229296747893281739,161115917,-1853644028
1079945951,-4229296747893281738,-1039875069,1330777466
1079945951,-4229296747893281737,-727017650,-96434806
1079945951,-4229296747893281736,2060768265,-1927494242
1079945951,-4229296747893281735,2022322208,-218825840
1079945951,-4229296747893281734,1590404166,-1756735883
1079945951,-4229296747893281733,211637144,-1756735883
1079945951,-4229296747893281732,1835502390,-1927494242
1079945951,-4229296747893281731,-759233723,-1853644028
1079945951,-4229296747893281730,2130190874,-156674613
1079945951,-4229296747893281729,-488228505,-1675619549
1079945951,-4229296747893281728,-1898242652,-1675619549
1079945951,-4229296747893281727,38435149,-1853644028
1079945951,-4229296747893281726,1248397014,-96434806
1079945951,-4229296747893281725,-2075949757,-218825840
1079945951,-4229296747893281724,-2012614303,-1853644028
1079945951,-4229296747893281723,1194665462,1330777466
1079945951,-4229296747893281722,-14822317,-1927494242
1079945951,-4229296747893281721,1612134230,-218825840
1079945951,-4229296747893281720,-1954038631,-1927494242
1079945951,-4229296747893281719,266460864,-1853644028
1079945951,-4229296747893281718,1410503042,-1675619549
1079945951,-4229296747893281717,551895089,-1756735883
1079945951,-4229296747893281716,73958240,-1927494242
1079945951,-4229296747893281715,1596073824,-1675619549
1079945951,-4229296747893281714,907378657,-1927494242
1079945951,-4229296747893281713,-1303334149,-218825840
1079945951,-4229296747893281712,-1490217154,1330777466
1079945951,-4229296747893281711,233221661,-1853644028
1079945951,-4229296747893281710,1311158916,-96434806
1079945951,-4229296747893281709,-297874274,1330777466
1079945951,-4229296747893281708,1505660625,-96434806
1079945951,-4229296747893281707,-1455873586,-1675619549
1079945951,-4229296747893281706,382849045,-1756735883
1079945951,-4229296747893281705,-80316647,-1756735883
1079945951,-4229296747893281704,-1471599224,-1675619549
1079945951,-4229296747893281703,-2103584720,-1853644028
1079945951,-4229296747893281702,1768821158,-1927494242
1079945951,-4229296747893281701,1450063317,1330777466
1079945951,-4229296747893281700,2009264249,-218825840
1079945951,-4229296747893281699,1414576799,1330777466
1079945951,-4229296747893281698,807115061,-1927494242
1079945951,-4229296747893281697,-696833456,-1756735883
1079945951,-4229296747893281696,1246773171,-1756735883
1079945951,-4229296747893281695,-1755740249,1330777466
1079945951,-4229296747893281694,1191377562,-1756735883
1079945951,-4229296747893281693,912039820,-1756735883
1079945951,-4229296747893281692,-882085115,-1853644028
1079945951,-4229296747893281691,-1987500266,-1756735883
1079945951,-4229296747893281690,-1137209950,-218825840
1079945951,-4229296747893281689,-1939497655,1330777466
1079945951,-4229296747893281688,2044784727,-96434806
1079945951,-4229296747893281687,865998866,-1927494242
1079945951,-4229296747893281686,609385903,1330777466
1079945951,-4229296747893281685,-20619984,-1853644028
1079945951,-4229296747893281684,-1602543319,-96434806
1079945951,-4229296747893281683,-1641509633,1330777466
1079945951,-4229296747893281682,-1639634154,-156674613
1079945951,-4229296747893281681,593199973,-1853644028
1079945951,-4229296747893281680,-1557776471,-1675619549
1079945951,-4229296747893281679,-586956123,-156674613
1079945951,-4229296747893281678,1147045514,-1927494242
1079945951,-4229296747893281677,-1001409064,-96434806
1079945951,-4229296747893281676,-2122726857,-1756735883
1079945951,-4229296747893281675,618174033,-1756735883
1079945951,-4229296747893281674,-1657376538,-1756735883
1079945951,-4229296747893281673,2051542351,-1675619549
1079945951,-4229296747893281672,1500857927,1330777466
1079945951,-4229296747893281671,312290069,-1927494242
1079945951,-4229296747893281670,-331974384,-96434806
1079945951,-4229296747893281669,1970159743,-1756735883
1079945951,-4229296747893281668,64513290,-96434806
1079945951,-4229296747893281667,-2099782125,-1756735883
1079945951,-4229296747893281666,-1857023099,-1675619549
1079945951,-4229296747893281665,-672873674,-1927494242
1079945951,-4229296747893281664,-115269555,1330777466
1079945951,-4229296747893281663,156649930,-1756735883
1079945951,-4229296747893281662,156055878,-1853644028
1079945951,-4229296747893281661,-1821380803,-1675619549
1079945951,-4229296747893281660,-517492098,1330777466
1079945951,-4229296747893281659,459608505,-1756735883
1079945951,-4229296747893281658,-670211254,-96434806
1079945951,-4229296747893281657,2085606049,-1853644028
1079945951,-4229296747893281656,-1223589639,-1675619549
1079945951,-4229296747893281655,1034162653,-96434806
1079945951,-4229296747893281654,-45041234,-1853644028
1079945951,-4229296747893281653,-37753427,-1927494242
1079945951,-4229296747893281652,199337266,-1853644028
1079945951,-4229296747893281651,253382250,-1927494242
1079945951,-4229296747893281650,-390622408,1330777466
1079945951,-4229296747893281649,2088298715,-96434806
1079945951,-4229296747893281648,-42895210,-1756735883
1079945951,-4229296747893281647,-754045784,-218825840
1079945951,-4229296747893281646,370073576,-1927494242
1079945951,-4229296747893281645,-419767091,-96434806
1079945951,-4229296747893281644,-1788744774,-96434806
1079945951,-4229296747893281643,1255813162,-1927494242
1079945951,-4229296747893281642,1679248810,-96434806
1079945951,-4229296747893281641,1643718706,-96434806
1079945951,-4229296747893281640,560715758,-1927494242
1079945951,-4229296747893281639,1923733624,-1853644028
1079945951,-4229296747893281638,1997933066,-218825840
1079945951,-4229296747893281637,76338421,-156674613
1079945951,-4229296747893281636,-1219537151,-96434806
1079945951,-4229296747893281635,1620433265,-1675619549
1079945951,-4229296747893281634,-1978510479,-156674613
1079945951,-4229296747893281633,-2016127580,-156674613
1079945951,-4229296747893281632,1877249442,1330777466
1079945951,-4229296747893281631,278299024,1330777466
1079945951,-4229296747893281630,-1925120582,-1675619549
1079945951,-4229296747893281629,202596040,-1675619549
1079945951,-4229296747893281628,-1624386201,-96434806
1079945951,-4229296747893281627,-2064312114,-1675619549
1079945951,-4229296747893281626,-1517190121,-1853644028
1079945951,-4229296747893281625,-82376463,-1675619549
1079945951,-4229296747893281624,-1571820353,-1853644028
1079945951,-4229296747893281623,1452533050,-218825840
1079945951,-4229296747893281622,-1870893118,1330777466
1079945951,-4229296747893281621,-2022839167,1330777466
1079945951,-4229296747893281620,1891940159,-156674613
1079945951,-4229296747893281619,-564675390,-1927494242
1079945951,-4229296747893281618,1193387434,-1927494242
1079945951,-4229296747893281617,-1375745241,-96434806
1079945951,-4229296747893281616,1881565844,-96434806
1079945951,-4229296747893281615,-2134486363,-156674613
1079945951,-4229296747893281614,-2072459115,-1756735883
1079945951,-4229296747893281613,73814661,-1675619549
