-4229296747893247785,58710774
-4229296747893247785,346771110
-4229296747893247784,354051939
-4229296747893247784,910703514
-4229296747893247783,346771110
-4229296747893247782,1674067374
-4229296747893247782,346771110
-4229296747893247781,354051939
-4229296747893247781,1674067374
-4229296747893247780,346771110
-4229296747893247779,1674067374
-4229296747893247779,1674067374
-4229296747893247779,910703514
-4229296747893247779,910703514
-4229296747893247778,354051939
-4229296747893247778,910703514
-4229296747893247778,354051939
-4229296747893247778,346771110
-4229296747893247777,354051939
-4229296747893247776,346771110
-4229296747893247776,354051939
-4229296747893247776,1674067374
-4229296747893247775,1674067374
-4229296747893247775,910703514
-4229296747893247774,354051939
-4229296747893247774,346771110
-4229296747893247773,354051939
-4229296747893247772,346771110
-4229296747893247772,346771110
-4229296747893247771,58710774
-4229296747893247771,58710774
-4229296747893247771,354051939
-4229296747893247771,910703514
-4229296747893247770,1674067374
-4229296747893247769,58710774
-4229296747893247769,346771110
-4229296747893247768,354051939
-4229296747893247768,58710774
-4229296747893247767,354051939
-4229296747893247767,58710774
-4229296747893247766,58710774
-4229296747893247766,910703514
-4229296747893247765,1674067374
-4229296747893247764,910703514
-4229296747893247764,910703514
-4229296747893247763,58710774
-4229296747893247762,346771110
-4229296747893247761,346771110
-4229296747893247760,1674067374
-4229296747893247760,910703514
-4229296747893247759,910703514
-4229296747893247759,58710774
-4229296747893247758,910703514
-4229296747893247758,346771110
-4229296747893247757,346771110
-4229296747893247756,58710774
-4229296747893247756,346771110
-4229296747893247756,910703514
-4229296747893247755,58710774
-4229296747893247755,910703514
-4229296747893247754,910703514
-4229296747893247753,58710774
-4229296747893247753,346771110
-4229296747893247753,346771110
-4229296747893247752,910703514
-4229296747893247752,910703514
-4229296747893247751,346771110
-4229296747893247751,1674067374
-4229296747893247751,1674067374
-4229296747893247751,910703514
-4229296747893247750,346771110
-4229296747893247750,354051939
-4229296747893247750,58710774
-4229296747893247749,910703514
-4229296747893247748,58710774
-4229296747893247748,354051939
-4229296747893247747,346771110
-4229296747893247747,58710774
-4229296747893247746,58710774
-4229296747893247746,910703514
-4229296747893247746,58710774
-4229296747893247745,58710774
-4229296747893247745,346771110
-4229296747893247745,1674067374
-4229296747893247744,346771110
-4229296747893247743,910703514
-4229296747893247743,910703514
-4229296747893247743,1674067374
-4229296747893247742,58710774
-4229296747893247741,354051939
-4229296747893247741,910703514
-4229296747893247740,1674067374
-4229296747893247740,1674067374
-4229296747893247739,910703514
-4229296747893247738,346771110
-4229296747893247738,58710774
-4229296747893247738,58710774
-4229296747893247737,1674067374
-4229296747893247737,1674067374
-4229296747893247736,354051939
-4229296747893247736,1674067374
-4229296747893247735,346771110
-4229296747893247735,1674067374
-4229296747893247735,354051939
-4229296747893247734,1674067374
-4229296747893247734,354051939
-4229296747893247734,346771110
-4229296747893247733,346771110
-4229296747893247732,58710774
-4229296747893247731,346771110
-4229296747893247730,346771110
-4229296747893247730,1674067374
-4229296747893247730,910703514
-4229296747893247730,58710774
-4229296747893247729,58710774
-4229296747893247729,1674067374
-4229296747893247729,1674067374
-4229296747893247728,58710774
-4229296747893247727,58710774
-4229296747893247726,354051939
-4229296747893247725,58710774
-4229296747893247725,346771110
-4229296747893247725,346771110
-4229296747893247724,346771110
-4229296747893247724,58710774
-4229296747893247724,1674067374
-4229296747893247724,346771110
-4229296747893247723,58710774
-4229296747893247723,346771110
-4229296747893247723,346771110
-4229296747893247723,910703514
-4229296747893247722,58710774
-4229296747893247721,346771110
-4229296747893247720,346771110
-4229296747893247720,1674067374
-4229296747893247720,346771110
-4229296747893247719,910703514
-4229296747893247719,346771110
-4229296747893247718,346771110
-4229296747893247717,354051939
-4229296747893247717,354051939
-4229296747893247717,1674067374
-4229296747893247716,354051939
-4229296747893247716,58710774
-4229296747893247716,58710774
-4229296747893247715,910703514
-4229296747893247715,354051939
-4229296747893247714,910703514
-4229296747893247714,910703514
-4229296747893247714,58710774
-4229296747893247714,354051939
-4229296747893247713,58710774
-4229296747893247713,1674067374
-4229296747893247712,354051939
-4229296747893247712,58710774
-4229296747893247712,910703514
-4229296747893247712,910703514
-4229296747893247711,354051939
-4229296747893247711,1674067374
-4229296747893247710,354051939
-4229296747893247710,910703514
-4229296747893247710,58710774
-4229296747893247710,58710774
-4229296747893247709,58710774
-4229296747893247709,58710774
-4229296747893247709,910703514
-4229296747893247709,346771110
-4229296747893247708,346771110
-4229296747893247708,910703514
-4229296747893247707,346771110
-4229296747893247706,910703514
-4229296747893247706,58710774
-4229296747893247705,354051939
-4229296747893247705,346771110
-4229296747893247705,58710774
-4229296747893247704,354051939
-4229296747893247704,354051939
-4229296747893247704,1674067374
-4229296747893247704,354051939
-4229296747893247703,354051939
-4229296747893247702,346771110
-4229296747893247702,346771110
-4229296747893247702,346771110
-4229296747893247701,354051939
-4229296747893247701,58710774
-4229296747893247700,346771110
-4229296747893247699,58710774
-4229296747893247698,910703514
-4229296747893247698,1674067374
-4229296747893247698,910703514
-4229296747893247697,1674067374
-4229296747893247697,58710774
-4229296747893247696,58710774
-4229296747893247696,1674067374
-4229296747893247696,58710774
-4229296747893247695,1674067374
-4229296747893247695,346771110
-4229296747893247695,354051939
-4229296747893247695,354051939
-4229296747893247694,58710774
-4229296747893247694,1674067374
-4229296747893247693,1674067374
-4229296747893247692,910703514
-4229296747893247692,910703514
-4229296747893247692,910703514
-4229296747893247691,346771110
-4229296747893247690,910703514
-4229296747893247690,346771110
-4229296747893247689,1674067374
-4229296747893247689,346771110
-4229296747893247689,58710774
-4229296747893247689,1674067374
-4229296747893247688,910703514
-4229296747893247688,1674067374
-4229296747893247688,346771110
-4229296747893247687,1674067374
-4229296747893247686,1674067374
-4229296747893247686,346771110
-4229296747893247685,58710774
-4229296747893247685,354051939
-4229296747893247684,346771110
-4229296747893247684,354051939
-4229296747893247683,58710774
-4229296747893247683,910703514
-4229296747893247683,346771110
-4229296747893247682,58710774
-4229296747893247681,1674067374
-4229296747893247681,910703514
-4229296747893247681,1674067374
-4229296747893247680,58710774
-4229296747893247680,1674067374
-4229296747893247680,1674067374
-4229296747893247679,910703514
-4229296747893247679,910703514
-4229296747893247678,354051939
-4229296747893247678,354051939
-4229296747893247677,910703514
-4229296747893247677,910703514
-4229296747893247676,58710774
-4229296747893247675,1674067374
-4229296747893247675,354051939
-4229296747893247675,910703514
-4229296747893247674,346771110
-4229296747893247674,1674067374
-4229296747893247674,910703514
-4229296747893247673,354051939
-4229296747893247673,1674067374
-4229296747893247672,910703514
-4229296747893247672,354051939
-4229296747893247672,58710774
-4229296747893247671,1674067374
-4229296747893247671,910703514
-4229296747893247671,354051939
-4229296747893247670,346771110
-4229296747893247670,1674067374
-4229296747893247669,1674067374
-4229296747893247669,1674067374
-4229296747893247668,910703514
-4229296747893247668,1674067374
-4229296747893247668,354051939
-4229296747893247667,1674067374
-4229296747893247667,354051939
-4229296747893247667,1674067374
-4229296747893247667,346771110
-4229296747893247666,1674067374
-4229296747893247666,354051939
-4229296747893247666,354051939
-4229296747893247666,910703514
-4229296747893247665,58710774
-4229296747893247665,58710774
-4229296747893247664,354051939
-4229296747893247664,1674067374
-4229296747893247664,910703514
-4229296747893247663,910703514
-4229296747893247662,58710774
-4229296747893247662,354051939
-4229296747893247661,1674067374
-4229296747893247660,354051939
-4229296747893247660,354051939
-4229296747893247660,346771110
-4229296747893247659,354051939
-4229296747893247659,910703514
-4229296747893247659,910703514
-4229296747893247659,346771110
-4229296747893247658,910703514
-4229296747893247657,910703514
-4229296747893247657,910703514
-4229296747893247657,58710774
-4229296747893247656,58710774
-4229296747893247655,58710774
-4229296747893247654,354051939
-4229296747893247653,910703514
-4229296747893247653,346771110
-4229296747893247653,1674067374
-4229296747893247652,58710774
-4229296747893247652,346771110
-4229296747893247651,910703514
-4229296747893247651,58710774
-4229296747893247651,354051939
-4229296747893247650,1674067374
-4229296747893247650,910703514
-4229296747893247650,346771110
-4229296747893247649,910703514
-4229296747893247649,354051939
-4229296747893247649,910703514
-4229296747893247648,58710774
-4229296747893247648,910703514
-4229296747893247648,354051939
-4229296747893247647,354051939
-4229296747893247646,354051939
-4229296747893247646,346771110
-4229296747893247646,354051939
-4229296747893247645,1674067374
-4229296747893247645,1674067374
-4229296747893247645,1674067374
-4229296747893247644,346771110
-4229296747893247644,910703514
-4229296747893247644,58710774
-4229296747893247643,354051939
-4229296747893247642,58710774
-4229296747893247642,346771110
-4229296747893247641,1674067374
-4229296747893247641,910703514
-4229296747893247641,1674067374
-4229296747893247640,1674067374
-4229296747893247640,354051939
